代碼,學校名稱,公/私立,縣市名稱,地址,電話,網址,備註,
064541,市立大華國中,公立,[06]臺中市,[428]臺中市大雅區雅環路一段2號,(04)25688251,http://www.dhjh.tc.edu.tw
064543,市立新光國中,公立,[06]臺中市,[411]臺中市太平區樹德九街 139 號,(04)23957597,http://www.skjh.tc.edu.tw
064544,市立光正國中,公立,[06]臺中市,[412]臺中市大里區鳳凰路68號,(04)24911599,http://www.gjjh.tc.edu.tw
064545,市立豐陽國中,公立,[06]臺中市,[420]臺中市豐原區朝陽路33號,(04)25203470,http://www.fyjhs.tc.edu.tw
064546,市立光德國中,公立,[06]臺中市,[414]臺中市烏日區信義街99號,(04)23389802,http://www.gdjh.tc.edu.tw
064547,市立立新國中,公立,[06]臺中市,[412]臺中市大里區甲堤路236號,(04)22732299,http://www.lsjh.tc.edu.tw
064548,市立爽文國中,公立,[06]臺中市,[412]臺中市大里區永隆三街1號,(04)24067545,http://www.swjh.tc.edu.tw
064549,市立公明國中,公立,[06]臺中市,[433]臺中市沙鹿區公明里中清路6段567號,(04)26154262,http://www.gmjh.tc.edu.tw/
064550,市立龍津國中,公立,[06]臺中市,[434]臺中市龍井區三港路130號,(04)26304536,http://www.ljjh.tc.edu.tw
064551,市立神圳國中,公立,[06]臺中市,[429]臺中市神岡區神清路61號,(04)25624669,http://www.szjh.tc.edu.tw
064552,市立梨山國中(小),公立,[06]臺中市,[424]臺中市和平區梨山里福壽路10號,(04)25981510,http://www.lses.tc.edu.tw
191503,私立麗喆國中(小),私立,[19]臺中市,[407]臺中市西屯區國安二路242巷199號,(04)24613099,http://www.litze.tc.edu.tw/
193501,市立居仁國中,公立,[19]臺中市,[403]臺中市西區自由路一段97號,(04)22223620,http://www.cjjh.tc.edu.tw
193502,市立雙十國中,公立,[19]臺中市,[404]臺中市北區力行路258號,(04)22334445,http://www.ssjh.tc.edu.tw
193504,市立崇倫國中,公立,[19]臺中市,[402]臺中市南區忠明南路653號,(04)23712324,http://www.cljh.tc.edu.tw
193505,市立大德國中,公立,[19]臺中市,[406]臺中市北屯區雷中街2之23號,(04)22916984,http://www.ttjh.tc.edu.tw
193506,市立北新國中,公立,[19]臺中市,[406]臺中市北屯區柳楊東街180號,(04)22449374,http://www.phjh.tc.edu.tw
193507,市立東峰國中,公立,[19]臺中市,[401]臺中市東區仁和路330號,(04)22825133,http://www.tfjh.tc.edu.tw
193508,市立黎明國中,公立,[19]臺中市,[408]臺中市南屯區三義里一鄰干城街88號,(04)22510983,http://www.lmjh.tc.edu.tw
193509,市立光明國中,公立,[19]臺中市,[403]臺中市西區自由路一段75號,(04)23756287,http://140.128.161.19/kmjh
193510,市立向上國中,公立,[19]臺中市,[403]臺中市西區美村路一段389號,(04)23726085,http://www.hsjh.tc.edu.tw
193511,市立育英國中,公立,[19]臺中市,[401]臺中市東區育英路30號,(04)22115313,http://www.yejh.tc.edu.tw
193512,市立四育國中,公立,[19]臺中市,[402]臺中市南區復興路二段152號,(04)22633229,http://www.syjhs.tc.edu.tw
193514,市立五權國中,公立,[19]臺中市,[404]臺中市北區英才路1號,(04)22012180,http://www.wcjh.tc.edu.tw
193516,市立中山國中,公立,[19]臺中市,[407]臺中市西屯區寧夏路179號,(04)23132003,http://www.csjhs.tc.edu.tw
193517,市立崇德國中,公立,[19]臺中市,[406]臺中市北屯區崇德路二段227號,(04)22454081,http://www.ctjh.tc.edu.tw
193518,市立立人國中,公立,[19]臺中市,[404]臺中市北區北平路一段62號,(04)22963999,http://www.ljjh.tc.edu.tw
193519,市立漢口國中,公立,[19]臺中市,[407]臺中市西屯區漢口路一段54之1號,(04)23130511,http://www.hkjh.tc.edu.tw
193520,市立安和國中,公立,[19]臺中市,[407]臺中市西屯區天助街1號,(04)23589779,http://www.ahjh.tc.edu.tw
193521,市立至善國中,公立,[19]臺中市,[407]臺中市西屯區青海路二段308號,(04)27057587,http://www.csjh.tc.edu.tw
193522,市立萬和國中,公立,[19]臺中市,[408]臺中市南屯區永春東路885號,(04)23817264,http://www.whjh.tc.edu.tw
193523,市立大業國中,公立,[19]臺中市,[408]臺中市南屯區大業路100號,(04)23279458,http://www.dyjh.tc.edu.tw
193524,市立三光國中,公立,[19]臺中市,[406]臺中市北屯區三光一街77號,(04)22313699,http://www.sgjh.tc.edu.tw
193525,市立四張犁國中,公立,[19]臺中市,[406]臺中市北屯區同榮里后庄路699號,(04)24210380,http://www.scljh.tc.edu.tw
193526,市立福科國中,公立,[19]臺中市,[407]臺中市西屯區福林路333號,(04)24618112,http://www.fcjh.tc.edu.tw
193527,市立大墩國中,公立,[19]臺中市,[408]臺中市南屯區惠中路三段98號,(04)23826178#712,http://www.ddjh.tc.edu.tw
191301,私立東大附中附設國小,私立,[19]臺中市,[407]臺中市西屯區臺灣大道四段1727號,(04)23590269,www.hn.thu.edu.tw
191302,私立葳格高中附設國小,私立,[19]臺中市,[407]台中市西屯區長安路一段35號,(04)23164790,www.wagor.tc.edu.tw
060323,國立中科實驗高級中學附設國中,公立,[06]臺中市,[428]臺中市大雅區平和路227號,(04)25686850,www.nehs.tc.edu.tw
061301,財團法人常春藤高中附設國中,公立,[06]臺中市,[427]臺中市潭子區潭興路一段165巷320號,(04)25395066,www.ivyjhs.tc.edu.tw
061310,私立大明高中附設國中,公立,[06]臺中市,[412]臺中市大里區新仁路三段210號,(04)24821027,www.tmsh.tc.edu.tw
061313,私立明道高中附設國中,公立,[06]臺中市,[414]臺中市烏日區中山路一段497號,(04)23372101,www.mingdao.edu.tw
061314,私立僑泰高中附設國中,公立,[06]臺中市,[412]臺中市大里區樹王路342號,(04)24063936,www.ctas.tc.edu.tw
061315,私立華盛頓高中附設國中,公立,[06]臺中市,[411]臺中市太平區廍仔坑路26號(原弘仁),(04)23934712,www.whs.tc.edu.tw
061317,私立弘文高中附設國中,公立,[06]臺中市,[427]臺中市潭子區中山路三段221巷96號,(04)25340011,www.hwhs.tc.edu.tw
061318,私立立人高中附設國中,公立,[06]臺中市,[412]臺中市大里區中興路二段380號,(04)24834138,www.lzsh.tc.edu.tw
064308,市立后綜高中附設國中,公立,[06]臺中市,[421]臺中市后里區廣福里三豐路80號,(04):25562012,www.hzsh.tc.edu.tw
064324,市立大里高中附設國中,公立,[06]臺中市,[412]臺中市大里區國中路365號,(04)24067870,www.dlsh.tc.edu.tw
064328,市立新社高中附設國中,公立,[06]臺中市,[426]臺中市新社區復盛里中和街三段國中巷10號,(04)25812116,www.sshs.tc.edu.tw
064336,市立長億高中附設國中,公立,[06]臺中市,[411]臺中市太平區長億里長億六街1號,(04)22799267,www.cyhs.tc.edu.tw
064342,市立中港高中附設國中,公立,[06]臺中市,[435]臺中市梧棲區文昌路400號,(04)26578270,www.cgsh.tc.edu.tw
191301,私立東大附中附設國中,私立,[19]臺中市,[407]臺中市西屯區臺灣大道四段1727號,(04)23590269,www.hn.thu.edu.tw
191302,私立葳格高中附設國中,私立,[19]臺中市,[406]臺中市北屯區軍福十八路328號,(04)22713912,www.wagor.tc.edu.tw/~senior/
191305,私立新民高中附設國中,私立,[19]臺中市,[404]臺中市北區健行路111號,(04)22334105,www.shinmin.tc.edu.tw
191308,私立宜寧高中附設國中,私立,[19]臺中市,[402]臺中市南區復興路二段45號,(04)22613411,www.inhs.tc.edu.tw
191309,私立明德高中附設國中,私立,[19]臺中市,[402]臺中市南區明德街84號,(04)22877676,www.mdhs.tc.edu.tw
191311,私立衛道高中附設國中,私立,[19]臺中市,[406]臺中市北屯區四平路161號,(04)22911187,www.vtsh.tc.edu.tw
191313,私立曉明女中附設國中,私立,[19]臺中市,[404]臺中市北區中清路一段606號,(04)22921175,www.smgsh.tc.edu.tw
191314,私立嶺東高中附設國中,私立,[19]臺中市,[408]臺中市南屯區春社里嶺東路2號,(04)23898940,www.lths.tc.edu.tw
193303,市立忠明高中附設國中,公立,[19]臺中市,[403]臺中市西區博館路166號,(04)23224690,www3.cmsh.tc.edu.tw
193313,市立西苑高中附設國中,公立,[19]臺中市,[407]臺中市西屯區西苑路268號,(04)27016473,www.sysh.tc.edu.tw
193315,市立東山高中附設國中,公立,[19]臺中市,[406]臺中市北屯區景賢六路200號,(04)24360166,www.tsjh.tc.edu.tw
193316,市立惠文高中附設國中,公立,[19]臺中市,[408]臺中市南屯區公益路二段298號,(04)22503928,www.hwsh.tc.edu.tw
060303,國立大甲高中,公立,[06]臺中市,[437]臺中市大甲區中山路一段720號,(04)26877165,http://www.djsh.tc.edu.tw,
060305,國立清水高中,公立,[06]臺中市,[436]臺中市清水區中山路90號,(04)26222116,http://www.cshs.tc.edu.tw,
060312,國立豐原高中,公立,[06]臺中市,[420]臺中市豐原區水源路150號,(04)25290381,http://www.fysh.tc.edu.tw,
060322,國立興大附中,公立,[06]臺中市,[412]臺中市大里區東榮路369號,(04)24875199,http://www.dali.tc.edu.tw,
060323,國立中科實驗高級中學,公立,[06]臺中市,[428]臺中市大雅區平和路227號,(04)25686850,http://www.nehs.tc.edu.tw,
060401,國立豐原高商,公立,[06]臺中市,[420]臺中市豐原區圓環南路50號,(04)25283556,http://www.fyvs.tc.edu.tw,
060402,國立大甲高工,公立,[06]臺中市,[437]臺中市大甲區頂店里開元路71號,(04)26874132,http://www.tcvs.tc.edu.tw,
060404,國立東勢高工,公立,[06]臺中市,[423]臺中市東勢區東關路6段1328號,(04)25872136,http://www.tsvs.tc.edu.tw,
060407,國立沙鹿高工,公立,[06]臺中市,[433]臺中市沙鹿區台灣大道七段823號,(04)26621795,http://www.slvs.tc.edu.tw,
060408,國立霧峰農工,公立,[06]臺中市,[413]臺中市霧峰區中正路1222號,(04)23303118,http://www.wufai.edu.tw,
061301,財團法人常春藤高中,私立,[06]臺中市,[427]臺中市潭子區潭興路一段165巷320號,(04)25395066,http://www.ivyjhs.tc.edu.tw,
061306,私立明台高中,私立,[06]臺中市,[413]臺中市霧峰區萊園路91號,(04)23393071,http://www.mths.tc.edu.tw,
061309,私立致用高中,私立,[06]臺中市,[437]臺中市大甲區甲東路512號,(04)26872354,http://www.cycivs.tc.edu.tw,
061310,私立大明高中,私立,[06]臺中市,[412]臺中市大里區新仁路三段210號,(04)24821027,http://www.tmsh.tc.edu.tw,
061311,私立嘉陽高中,私立,[06]臺中市,[436]臺中市清水區中航路三段1號,(04)26152166,http://www.cysh.tc.edu.tw,
061313,私立明道高中,私立,[06]臺中市,[414]臺中市烏日區中山路一段497號,(04)23372101,http://www.mingdao.edu.tw,
061314,私立僑泰高中,私立,[06]臺中市,[412]臺中市大里區樹王路342號,(04)24063936,http://www.ctas.tc.edu.tw,
061315,私立華盛頓高中,私立,[06]臺中市,[411]臺中市太平區廍仔坑路26號(原弘仁),(04)23934712,http://www.whs.tc.edu.tw,
061316,私立青年高中,私立,[06]臺中市,[412]臺中市大里區中湖路100號,(04)24954181,http://www.youth.tc.edu.tw,
061317,私立弘文高中,私立,[06]臺中市,[427]臺中市潭子區中山路三段221巷96號,(04)25340011,http://www.hwhs.tc.edu.tw,
061318,私立立人高中,私立,[06]臺中市,[412]臺中市大里區中興路二段380號,(04)24834138,http://www.lzsh.tc.edu.tw,
061319,私立玉山高中,私立,[06]臺中市,[423]臺中市東勢區東崎路四段399號,(04)25771313,http://www.yssh.tc.edu.tw,
061321,私立慈明高中,私立,[06]臺中市,[411]臺中市太平區光德路388號,(04)22713911,http://www.tmhs.tc.edu.tw,
064308,市立后綜高中,公立,[06]臺中市,[421]臺中市后里區廣福里三豐路80號,(04):25562012,http://www.hzsh.tc.edu.tw,
064324,市立大里高中,公立,[06]臺中市,[412]臺中市大里區國中路365號,(04)24067870,http://www.dlsh.tc.edu.tw,
064328,市立新社高中,公立,[06]臺中市,[426]臺中市新社區復盛里中和街三段國中巷10號,(04)25812116,http://www.sshs.tc.edu.tw,
064336,市立長億高中,公立,[06]臺中市,[411]臺中市太平區長億里長億六街1號,(04)22799267,http://www.cyhs.tc.edu.tw,
064342,市立中港高中,公立,[06]臺中市,[435]臺中市梧棲區文昌路400號,(04)26578270,http://www.cgsh.tc.edu.tw,
064350,市立龍津高中,公立,[06]臺中市,[434]臺中市龍井區三港路130號,(04)26304536,http://www.ljjhs.tc.edu.tw/,預計106學年招生。
190301,國立臺中女中,公立,[19]臺中市,[403]臺中市西區自由路一段95號,(04)22205108,http://www.tcgs.tc.edu.tw,
190302,國立臺中一中,公立,[19]臺中市,[404]臺中市北區育才街2號,(04)22226081,http://www.tcfsh.tc.edu.tw,
190303,國立臺中二中,公立,[19]臺中市,[404]臺中市北區英士路109號,(04)22021521,http://www.tcssh.tc.edu.tw,
190315,國立文華高中,公立,[19]臺中市,[407]臺中市西屯區寧夏路240號,(04)23124000,http://www.whsh.tc.edu.tw,
190404,國立臺中家商,公立,[19]臺中市,[401]臺中市東區和平街50號,(04)22223307,http://www.tchcvs.tc.edu.tw,
190406,國立興大附農,公立,[19]臺中市,[401]臺中市東區台中路283號,(04)22810010,http://www.tcavs.tc.edu.tw,
190407,國立臺中高工,公立,[19]臺中市,[402]臺中市南區高工路191號,(04)22613158,http://www.tcivs.tc.edu.tw,
191301,私立東大附中,私立,[19]臺中市,[407]臺中市西屯區臺灣大道四段1727號,(04)23590269,http://www.hn.thu.edu.tw,
191302,私立葳格高中,私立,[19]臺中市,[406]臺中市北屯區軍福十八路328號,(04)22713912,http://www.wagor.tc.edu.tw/~senior/,
191305,私立新民高中,私立,[19]臺中市,[404]臺中市北區健行路111號,(04)22334105,http://www.shinmin.tc.edu.tw,
191308,私立宜寧高中,私立,[19]臺中市,[402]臺中市南區復興路二段45號,(04)22613411,http://www.inhs.tc.edu.tw,
191309,私立明德高中,私立,[19]臺中市,[402]臺中市南區明德街84號,(04)22877676,http://www.mdhs.tc.edu.tw,
191311,私立衛道高中,私立,[19]臺中市,[406]臺中市北屯區四平路161號,(04)22911187,http://www.vtsh.tc.edu.tw,
191313,私立曉明女中,私立,[19]臺中市,[404]臺中市北區中清路一段606號,(04)22921175,http://www.smgsh.tc.edu.tw,
191314,私立嶺東高中,私立,[19]臺中市,[408]臺中市南屯區春社里嶺東路2號,(04)23898940,http://www.lths.tc.edu.tw,
191412,財團法人光華高工,私立,[19]臺中市,[411]臺中市太平區東平路18號,(04)23949009,http://www.khvs.tc.edu.tw,
193303,市立忠明高中,公立,[19]臺中市,[403]臺中市西區博館路166號,(04)23224690,http://www3.cmsh.tc.edu.tw,
193313,市立西苑高中,公立,[19]臺中市,[407]臺中市西屯區西苑路268號,(04)27016473,http://www.sysh.tc.edu.tw,
193315,市立東山高中,公立,[19]臺中市,[406]臺中市北屯區景賢六路200號,(04)24360166,http://www.tsjh.tc.edu.tw,
193316,市立惠文高中,公立,[19]臺中市,[408]臺中市南屯區公益路二段298號,(04)22503928,http://www.hwsh.tc.edu.tw,
0006,國立中興大學,公立,[19]臺中市,[402]臺中市南區興大路145號,(04)22873181,http://www.nchu.edu.tw,[1]一般
0039,國立臺中教育大學,公立,[19]臺中市,[403]臺中市西區民生路140號,(04)22183199,http://www.ntcu.edu.tw,[3]師範
0043,國立勤益科技大學,公立,[06]臺中市,[411]臺中市太平區坪林里中山路二段57號,(04)23924505,http://www.ncut.edu.tw,[2]技職
0049,國立臺灣體育運動大學,公立,[19]臺中市,[404]臺中市北區雙十路一段16號,(04)22213108,http://www.ntupes.edu.tw,[1]一般
0050,國立臺中科技大學,公立,[19]臺中市,[404]臺中市北區三民路三段129號,(04)22195678,http://www.nutc.edu.tw/bin/home.php,[2]技職
1001,東海大學,私立,[19]臺中市,[407]臺中市西屯區臺灣大道四段1727號,(04)23590121,http://www.thu.edu.tw,[1]一般
1007,逢甲大學,私立,[19]臺中市,[407]臺中市西屯區文華路100號,(04)24517250#2258,http://www.fcu.edu.tw,[1]一般
1008,靜宜大學,私立,[06]臺中市,[433]臺中市沙鹿區臺灣大道7段200號,(04)26328001,http://www.pu.edu.tw,[1]一般
1018,朝陽科技大學,私立,[06]臺中市,[413]臺中市霧峰區吉峰東路168號,(04)23323000,http://www.cyut.edu.tw,[2]技職
1029,中山醫學大學,私立,[19]臺中市,[402]臺中市南區建國北路一段110號,(04)24730022,http://www.csmu.edu.tw,[1]一般
1034,弘光科技大學,私立,[06]臺中市,[433]臺中市沙鹿區臺灣大道六段1018號,(04)26318652,http://www.hk.edu.tw,[2]技職
1035,中國醫藥大學,私立,[19]臺中市,[404]臺中市北區學士路91號,(04)22053366,http://www.cmu.edu.tw,[1]一般
1045,嶺東科技大學,私立,[19]臺中市,[408]臺中市南屯區嶺東路1號,(04)23892088,http://www.ltu.edu.tw,[2]技職
1047,中臺科技大學,私立,[19]臺中市,[406]臺中市北屯區廍子路666號,(04)22391647,http://www.ctust.edu.tw,[2]技職
1048,亞洲大學,私立,[06]臺中市,[413]臺中市霧峰區柳豐路500號,(04)23323456,http://www.asia.edu.tw,[1]一般
1062,僑光科技大學,私立,[19]臺中市,[407]臺中市西屯區僑光路100號,(04)27016855,http://www.ocu.edu.tw,[2]技職
1069,修平科技大學,私立,[06]臺中市,[412]臺中市大里區工業路11號,(04)24961100,http://www.hust.edu.tw/,[2]技職
0A09,國立臺中科技大學附進修專校,公立,[19]臺中市,[404]臺中市北區三民路三段129號,(04)22195678,
0A11,國立勤益科技大學附進修專校,公立,[06]臺中市,[411]臺中市太平區中山路二段57號,(04)23924505,
0A15,國立勤益科技大學附進修學院,公立,[06]臺中市,[411]臺中市太平區中山路二段57號,(04)23924505,
0A16,國立臺中科技大學附進修學院,公立,[19]臺中市,[404]臺中市北區三民路三段129號,(04)22195678,
0A18,國立臺中科技大學附空中進院,公立,[19]臺中市,[404]臺中市北區三民路三段129號,(04)22195678,
1A16,修平科技大學附進修專校,私立,[06]臺中市,[412]臺中市大里區工業路11號,(04)24961100,
1A17,嶺東科技大學附進修專校,私立,[19]臺中市,[408]臺中市南屯區嶺東路一號,(04)23892088,
1A40,嶺東科技大學附進修學院,私立,[19]臺中市,[408]臺中市南屯區嶺東路一號,(04)23892088,
1A57,修平科技大學附進修學院,私立,[06]臺中市,[412]臺中市大里區工業路11號,(04)24961100,
1A80,中臺科技大學附進修學院,私立,[19]臺中市,[406]臺中市北屯區大坑廓子里一一號,(04)22391647,
060F01,國立臺中啟明學校,公立,[06]臺中市,[421]臺中市后里區三豐路三段936號,(04)25562126,http://www.cmsb.tc.edu.tw,
061F01,私立惠明學校,私立,[06]臺中市,[428]臺中市大雅區雅潭路280號,(04)25661024,http://www.hmsh.tc.edu.tw,
190F01,國立臺中啟聰學校,公立,[19]臺中市,[407]臺中市西屯區協和里安和路1號,(04)23589577,http://www.thdf.tc.edu.tw,
190F02,國立臺中特殊教育學校,公立,[19]臺中市,[408]臺中市南屯區公益路二段296號,(04)22582289,http://www.tcspe.tc.edu.tw,
